"region","name","alpha_admission","alpha_D","alpha_death_hosp","alpha_H","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta2","beta3","beta4","beta5","beta6","beta7","beta8","beta9","mu_D","mu_D_2","mu_D_3","mu_D_4","mu_gamma_H","mu_gamma_H_2","p_G_D","p_G_D_2","p_H","p_H_D","p_ICU","p_ICU_2","p_ICU_D","p_NC_15_24","p_NC_25_49","p_NC_50_64","p_NC_65_79","p_NC_80_plus","p_NC_weekend_15_24","p_NC_weekend_25_49","p_NC_weekend_50_64","p_NC_weekend_65_79","p_NC_weekend_80_plus","p_W_D","rel_p_D_alpha","rel_p_H_alpha","rel_p_ICU_alpha","rho_pillar2_tests","seed_date_alpha","start_date","ta_alpha"
"midlands","beta14",-1.56777174310622e-07,-1.18254531045266e-06,3.52216589454491e-07,1.2821878555773e-07,4.93763591608001e-08,8.03090571052546e-08,-1.08847425011787e-07,1.81281881816873e-07,-2.66877903127658e-07,6.58138885343399e-07,-4.31161180081812e-07,4.67647823242637e-08,-3.37807113819384e-08,1.21185140161542e-07,-2.88402884738618e-08,2.27696725180495e-08,-2.15359582603468e-08,1.63549706381841e-08,-2.44981643857942e-08,8.16158096498366e-08,-6.89097090606753e-08,2.57764293610376e-07,-1.99425343160472e-07,-9.49296603281169e-08,-3.87805937414256e-06,1.21021255884879e-06,8.81077743445064e-07,1.30094081975232e-07,6.44170107634258e-08,-4.94481084455063e-07,1.46057205370037e-07,-3.49227882350136e-07,5.28469961303382e-08,4.47709961018111e-07,1.07881864715331e-09,5.74358588515735e-09,3.37055388256805e-09,8.45774430386980e-09,7.57906320807244e-09,1.49435206466186e-09,8.22825532963292e-09,4.28619763569432e-09,-9.0268224672461e-10,6.08287613332327e-09,3.35441741593667e-06,-1.28086885297108e-06,-3.87458205171037e-07,1.8864474383033e-06,-7.13147702892846e-09,2.19647551170744e-05,1.69214609882089e-05,1.03856913205451e-07
"midlands","beta15",-2.14595431849189e-07,-7.71172887698635e-07,-2.85113956004869e-07,-3.80629952463286e-07,1.26563773944309e-07,-3.66380907951881e-08,7.82705872501221e-08,-6.7004623169857e-08,1.35362445966068e-07,-4.31161180081812e-07,6.67908678583105e-07,-3.92370232951387e-08,1.23536256522133e-07,-3.64072292316451e-07,2.32468499404414e-08,-5.36326981337579e-09,6.29904899616019e-09,3.2649368028731e-08,-2.50074223191766e-08,-1.67433610787502e-09,4.22933481512932e-08,7.59710134851316e-07,1.08165404744227e-06,6.28069384454078e-07,2.43484280915209e-06,-6.8976578783311e-08,1.44971881009224e-06,-8.09349184042332e-07,9.48667222899197e-08,-7.70091480124671e-07,-1.17523793507619e-06,3.58934269496931e-08,3.45241286025955e-08,-4.29775192493554e-07,4.2225104942681e-09,1.19852920304617e-08,-3.02033785592071e-10,1.18228989125514e-09,-3.09308154542196e-09,2.32361311872105e-09,3.39505803109192e-09,-1.96998535016774e-09,3.12069166231371e-09,-1.92658888759206e-10,-3.48335269861798e-06,-3.84950632306257e-07,2.02057492212156e-07,-2.2828227597199e-06,7.99355316589369e-09,-7.4544771426844e-05,2.46967780296137e-05,-1.85723391815966e-06
"midlands","beta16",-3.12145496263471e-08,-7.07787018512662e-07,-3.32837737361768e-08,-3.19633033336983e-08,-2.1670659849539e-08,7.328900193192e-09,-9.31814815220051e-09,1.85287131407059e-08,-2.02530575686633e-08,4.67647823242637e-08,-3.92370232951387e-08,5.13284746258319e-08,-1.03343805029696e-08,4.10470077822623e-08,-1.8666000935313e-09,2.99243761518517e-10,2.33436801287799e-09,3.93011792860386e-09,4.46544592301836e-10,1.21887192353621e-08,-3.65099099924616e-09,-1.9329268291289e-07,8.86645954876514e-09,-6.72765736756915e-07,1.15299022307745e-06,1.06927547587347e-06,-1.56466710995637e-06,9.07535545649534e-08,-8.43944739692468e-08,-3.24627152575966e-07,-1.42310364888701e-07,-9.04595583646848e-08,1.29063604677569e-11,4.72477097727088e-07,1.11370691368076e-09,5.04810232188862e-10,1.2432605361693e-09,6.22329783395778e-10,1.3465355182723e-09,1.70176335346156e-09,8.34056033192547e-10,1.55754711609234e-09,1.40415169687983e-10,1.82217462997253e-09,-5.64605554078239e-08,1.76295933808304e-06,5.61327245749109e-07,-1.89688943943731e-07,-3.89852483624164e-09,-8.66694319101948e-05,-1.23533801629366e-05,-1.343677546446e-06
"midlands","beta17",5.07782539660351e-08,-7.7895076900156e-07,-1.21123362402615e-07,-1.19173794471972e-07,8.55708881337325e-08,-1.72066634662109e-08,3.62079342542649e-08,-1.40023696932041e-08,8.83165366945440e-09,-3.37807113819384e-08,1.23536256522133e-07,-1.03343805029696e-08,1.01251275509635e-07,-1.41496875805493e-07,5.30892445071331e-09,-1.75208333601765e-09,1.13527033231926e-09,1.01019119584484e-08,8.20512132633324e-09,-1.40396301407542e-08,1.678619395072e-08,4.83327543236473e-07,2.40933413941895e-07,6.37875258687533e-07,-3.47600079302044e-06,1.71669346365161e-06,1.77444968249101e-06,-4.01511630108986e-07,3.90620924856113e-08,-4.16895153176777e-07,-4.0180842111827e-07,-2.04202565022371e-08,5.10863756326255e-08,-2.72028193399742e-07,2.10068852820967e-09,5.51226310450176e-09,1.47029974262565e-10,4.79632124154619e-10,1.79771827357372e-09,2.99378923632155e-09,2.91815379145542e-10,-9.407079925754e-10,9.81383636786505e-10,-1.34617429166097e-09,-1.87568661779911e-07,2.72782954109774e-07,-1.01449434107451e-07,2.82893116376578e-07,-3.59800651726262e-09,-9.79193604770233e-05,2.2211200829202e-05,-1.55642797764749e-06
"midlands","beta2",1.2602384632861e-06,-5.82133205580832e-07,1.98519408309453e-07,3.6488955216728e-07,-2.41217922433476e-06,1.80306880058125e-09,-1.19109388188819e-07,5.91170870998241e-08,-2.05549828302714e-08,1.21185140161542e-07,-3.64072292316451e-07,4.10470077822623e-08,-1.41496875805493e-07,8.44850085795575e-06,-6.14872789852757e-07,2.26618306119783e-07,-1.36535084450507e-07,-3.33200276547763e-08,1.76846398922399e-07,-2.33836218543701e-07,1.3447382449369e-07,-2.12290938938026e-06,-5.08484096247244e-06,-1.01668561899554e-05,-3.14410871373771e-05,-4.92565329226852e-06,3.46630690680846e-06,4.46923292580461e-06,-9.28722667527293e-07,2.35803109382144e-07,2.18748743915297e-06,-3.98635916784597e-06,-1.38915925091565e-07,-1.1044291208008e-05,5.20398875709475e-09,-1.13000660094918e-08,3.08572186919661e-08,-5.25220462451308e-09,-1.17643028173389e-08,-5.29469838504096e-08,-7.67218467924547e-09,7.01563111111574e-10,-1.66151664942786e-09,-4.29827810929059e-08,8.91108498695944e-06,3.57378292216731e-05,4.39791688515917e-06,1.36879353365809e-05,-5.10515287292597e-08,1.02826928073814e-05,-0.000579758135275591,1.48851992372085e-06
"midlands","beta3",6.74789201929099e-08,-8.76145855420763e-07,1.02588977612656e-07,-2.62990454120525e-08,8.84994135018211e-08,-1.80895104717202e-08,5.77235902466515e-09,-7.38341123473221e-09,1.26373594627251e-10,-2.88402884738618e-08,2.32468499404414e-08,-1.8666000935313e-09,5.30892445071331e-09,-6.14872789852757e-07,1.31286502329462e-07,-8.71813388835721e-08,7.71398162131255e-08,-4.73518707259593e-08,1.41291537585959e-08,-1.13322511744191e-08,4.0541256344799e-09,-5.50500055916723e-07,-9.40083353685253e-08,-2.05031412468096e-08,-2.55059271242218e-07,4.39377481817703e-07,-8.36607895190842e-08,1.50612077826209e-07,1.55457881407338e-09,3.0907670053806e-07,4.83323247361606e-07,2.41557334091788e-07,-2.37407982864382e-08,1.39935579227201e-06,-1.46367835315131e-09,-1.1782461864692e-09,-7.33640831650427e-10,-9.25766698459286e-10,9.10388831890407e-10,1.45525337138314e-09,-2.83657712236353e-09,5.64181353744249e-10,1.11894038722006e-09,-1.67999027364649e-10,-1.55153935986374e-06,-7.19945591564206e-07,-1.47264497004843e-07,-1.22245088975208e-06,-2.01377846171792e-09,-1.37643221940087e-05,2.53915066429073e-05,-2.45721534090595e-07
"midlands","beta4",-1.11655524678501e-07,1.87535469920744e-07,-2.2484750814362e-08,-8.64597890029743e-09,-5.61303531687861e-09,2.05961985213849e-08,-1.51910688169433e-09,6.48458769526662e-09,2.15265622333583e-09,2.27696725180495e-08,-5.36326981337579e-09,2.99243761518517e-10,-1.75208333601765e-09,2.26618306119783e-07,-8.71813388835721e-08,8.09423019054146e-08,-9.30367073277567e-08,6.86992709779119e-08,-3.63699041980977e-08,3.83422191179686e-08,-1.31806085723267e-08,1.09731969348662e-08,1.14245667693963e-07,-3.47792504283865e-07,1.20772603225739e-06,3.77369469140882e-07,-4.73173656072375e-07,-1.68337442860777e-07,-5.68856518645744e-08,-4.81627507436432e-07,-3.31749606888084e-07,-2.41917629281103e-08,1.77041296164588e-08,-3.03166918037894e-07,1.36934115907826e-09,2.62032348122566e-09,1.61448860737968e-09,1.41413445417689e-09,6.68692846970669e-10,4.10675101504976e-10,3.78983884330091e-09,1.44236066579015e-10,-5.99417099894736e-10,2.4622729132962e-09,6.91521487337572e-07,9.82146421720796e-07,3.27635864737128e-07,8.75635123603918e-07,4.58894416240655e-09,1.96572693577255e-05,-5.25271781268734e-06,3.14237148035542e-07
"midlands","beta5",1.84759224163685e-07,5.08096408474324e-08,1.04840236223737e-08,-3.55532519090445e-08,-2.92245685550037e-08,-1.56057447884196e-08,-1.63499615301167e-09,3.99073402297569e-09,1.68527097538708e-09,-2.15359582603468e-08,6.29904899616019e-09,2.33436801287799e-09,1.13527033231926e-09,-1.36535084450507e-07,7.71398162131255e-08,-9.30367073277567e-08,1.97110361793666e-07,-2.17949900297729e-07,1.32758121620574e-07,-9.1913906682109e-08,2.89929697824719e-08,8.00374549324724e-08,-2.05168630937678e-07,-6.48986036364222e-09,-3.82046631988786e-06,-1.18828857906206e-06,2.36189872553932e-06,2.17600035044711e-07,6.61454275941449e-08,-3.91519417397191e-07,6.13675338697e-07,2.55660302991268e-08,2.4790385953029e-08,2.90155427907179e-07,6.15346090064364e-10,1.15664638682452e-09,3.40916487309058e-09,1.81738467804902e-09,3.46853209478489e-09,2.60462379652405e-09,-2.89994837130393e-09,1.98879343029738e-09,8.42470999526608e-10,-1.64593485060433e-09,-1.49967358354719e-06,2.30902710079691e-08,1.17115759311711e-06,-1.29221493582913e-06,-1.3496999180133e-08,-2.39901759846603e-05,-1.63061533041197e-05,-1.47644454594985e-07
"midlands","beta6",-1.85608066413385e-07,-7.30758093161928e-07,-1.34523153814696e-07,1.6518897858498e-07,4.5123077023082e-08,2.6881409508674e-08,-1.61917253370272e-08,2.84393959418804e-08,-1.0314796612516e-08,1.63549706381841e-08,3.2649368028731e-08,3.93011792860386e-09,1.01019119584484e-08,-3.33200276547763e-08,-4.73518707259593e-08,6.86992709779119e-08,-2.17949900297729e-07,4.50709511616659e-07,-3.76616374976894e-07,2.69326201415982e-07,-5.75762878025458e-08,5.06982967924958e-07,8.24397232908369e-07,-1.4273169138101e-07,4.73975946895167e-06,8.97121897682144e-07,-3.49746395702421e-06,-3.61735049695838e-07,-1.49141294588083e-07,-1.92531412961989e-07,-1.09591340159295e-06,6.47736983097983e-08,-6.08799781104551e-08,-7.67516632046013e-07,1.60092933446562e-09,-2.23652587710749e-09,-6.67681392873907e-09,-2.00476636813692e-09,-1.38508013196047e-09,-3.2791601166064e-09,5.27383253630001e-09,-2.22766873288478e-09,1.68231654590975e-09,2.51546563225223e-09,1.74795345320318e-06,-5.13659433917207e-07,6.56110804863659e-07,2.79838616708257e-06,1.64428240505907e-08,1.01038978069428e-05,7.71058009026735e-06,-1.13314246610924e-07
"midlands","beta7",1.89342552683269e-07,1.25941222102412e-07,1.47829056464687e-07,-4.47803225057803e-09,-5.25254147222678e-08,-4.98025539104501e-08,3.81372029373573e-08,-3.61586903296238e-08,2.58763882112547e-08,-2.44981643857942e-08,-2.50074223191766e-08,4.46544592301836e-10,8.20512132633324e-09,1.76846398922399e-07,1.41291537585959e-08,-3.63699041980977e-08,1.32758121620574e-07,-3.76616374976894e-07,4.99613448159733e-07,-4.99591222148199e-07,1.30509291996137e-07,-2.87942557220847e-07,-6.63052786834035e-07,-2.28883833658789e-07,-4.12885120662339e-06,-3.0263269120477e-07,3.69950340796761e-06,3.22246563025976e-07,1.26013051161162e-07,-3.2192406111275e-07,8.1927716535008e-07,-3.13346517760331e-07,3.80455379230764e-09,5.40379062593838e-08,-1.15931840760547e-09,5.77788909129818e-09,6.46782908632859e-09,2.71307955356229e-09,2.61633206814989e-09,5.43587732398687e-09,1.00090365978785e-09,3.09193617271832e-09,-1.48854367938219e-10,8.479789282359e-11,-6.35475524008917e-07,2.48790542309465e-06,9.14782341510101e-07,-6.11342932743338e-07,-2.21447994844525e-08,-2.30407359834048e-05,-1.28839913255298e-05,-7.46457217348515e-08
"midlands","beta8",-2.77005212654492e-07,-7.85052775858867e-07,-5.36357678300680e-09,-9.29409732384695e-09,8.97033463245801e-08,2.13052070317693e-07,-1.3963751771482e-07,8.82813046871684e-08,-5.22097854573001e-08,8.16158096498366e-08,-1.67433610787502e-09,1.21887192353621e-08,-1.40396301407542e-08,-2.33836218543701e-07,-1.13322511744191e-08,3.83422191179686e-08,-9.1913906682109e-08,2.69326201415982e-07,-4.99591222148199e-07,8.20663920826965e-07,-4.20811653924408e-07,-7.55703302378814e-08,1.28014958849691e-06,-1.17264605033921e-06,5.48389826350583e-06,2.44319759885038e-06,-4.39241240182434e-06,-1.89488269731644e-07,-9.77116027660378e-08,-1.2586587094118e-06,-7.82789099854302e-07,1.44217650653826e-07,1.67062500742372e-07,-3.0498281013273e-07,7.75650414329516e-09,1.76909589069782e-09,5.08563109706021e-09,6.20117447552163e-09,-3.53081682798632e-09,-3.17963790461517e-09,-1.51887832633649e-09,9.03893277850837e-10,-1.42590641085505e-09,7.03568275895146e-09,-1.11274407205516e-06,1.52108628506472e-06,1.92722673234724e-06,-3.28801226356873e-06,2.6004668871385e-08,1.05247923345154e-05,9.16468094302648e-06,4.08107336548415e-07
"midlands","beta9",1.14129843922629e-07,1.10880076905603e-06,-1.65216864817417e-07,-1.1938823734379e-07,-1.22220597455817e-07,-3.58116724163243e-07,3.00073665994564e-07,-1.02014645581714e-07,5.79915328275781e-08,-6.89097090606753e-08,4.22933481512932e-08,-3.65099099924616e-09,1.678619395072e-08,1.3447382449369e-07,4.0541256344799e-09,-1.31806085723267e-08,2.89929697824719e-08,-5.75762878025458e-08,1.30509291996137e-07,-4.20811653924408e-07,5.30489179989235e-07,6.34616722806661e-07,2.27306005920777e-07,9.41150133090928e-07,-1.11501237813205e-06,-6.41336250017668e-07,1.79563630354304e-06,-7.34117905978014e-08,7.69943061567543e-08,5.72232892278828e-07,-6.57215836395742e-07,-1.8505733790191e-07,-7.76210323579912e-08,1.14900066073492e-06,-9.92865259116573e-09,-8.86631765330873e-10,-2.01691961453878e-09,-6.92648321855413e-09,4.98350290695347e-09,1.86255479141387e-09,-1.49756203332339e-09,-2.65858975311998e-09,2.61996279926776e-09,-8.92388832758289e-09,3.76938817482111e-07,-2.61089233108418e-06,-1.10510539757281e-06,1.93564643047336e-06,-1.23819842443508e-08,6.2484491398027e-06,-4.38651490497977e-05,-4.6793884209904e-07
"midlands","mu_D",8.89180430935959e-07,3.06886722053799e-05,2.49493022294761e-06,-5.03371769464654e-07,6.55143262199867e-07,-2.84182417909814e-08,-1.27067541274856e-07,4.9128430481201e-07,-4.65695756217772e-07,2.57764293610376e-07,7.59710134851316e-07,-1.9329268291289e-07,4.83327543236473e-07,-2.12290938938026e-06,-5.50500055916723e-07,1.09731969348662e-08,8.00374549324724e-08,5.06982967924958e-07,-2.87942557220847e-07,-7.55703302378814e-08,6.34616722806661e-07,0.000207659977169417,5.38768055907375e-05,8.55533765868689e-05,5.68497926429817e-05,-3.90733630966845e-05,4.61627956281524e-05,-1.56732513106849e-05,6.92727054399434e-06,9.04484148940687e-07,-8.7666843058597e-05,9.0603966061064e-06,-4.03538073501063e-07,-5.008973425454e-05,5.44136440885521e-08,1.40993989034786e-08,-1.53718409815781e-07,3.25676553820852e-08,-1.66219362849313e-07,7.49147076620672e-08,-1.14426350316423e-08,1.95737628774421e-08,4.92338499948738e-08,1.01867990394256e-07,-6.671743190147e-06,-0.000131968860831009,1.28279000741157e-06,-1.06703201565905e-06,2.20840086663934e-08,-0.00042720160314769,-0.00022259240595379,-5.58933499269119e-06
"midlands","mu_D_2",-1.13062927058199e-06,-1.62814144452395e-06,5.97430566439155e-06,-1.36508850742379e-06,2.41731116407928e-06,-8.52649462558236e-07,6.83197462979938e-07,3.15920678183866e-07,3.400956182982e-07,-1.99425343160472e-07,1.08165404744227e-06,8.86645954876514e-09,2.40933413941895e-07,-5.08484096247244e-06,-9.40083353685253e-08,1.14245667693963e-07,-2.05168630937678e-07,8.24397232908369e-07,-6.63052786834035e-07,1.28014958849691e-06,2.27306005920777e-07,5.38768055907375e-05,0.000178247664813404,0.000108865773936035,0.000292512520948211,0.000124202538823295,-5.99237682398911e-05,-2.23572716136747e-05,2.424679653305e-05,-9.96843020413251e-06,-0.000110595705811085,-5.09244965139367e-06,4.1322482879954e-06,-3.52615693003241e-05,2.35466482229776e-08,-1.01369903284739e-08,7.06863318518545e-09,6.94143290975383e-08,-5.8601017193033e-08,1.23204461934366e-08,-6.62548784036029e-08,-1.05526695466394e-07,1.96545545117865e-08,1.64464499092731e-07,-3.1358647413579e-05,-0.000363410033617331,2.64595553445093e-05,-7.92055925204321e-05,-1.48995180976005e-08,0.000978406182734448,0.000345115781123596,1.67139229283504e-06
"midlands","mu_D_3",-5.84369980005623e-06,5.61144944139365e-05,-3.12418218823358e-06,7.89058860688658e-06,7.15750656273826e-06,-1.36163800217098e-06,9.41233361697867e-07,-1.18064703801333e-06,1.62793089310656e-07,-9.49296603281169e-08,6.28069384454078e-07,-6.72765736756915e-07,6.37875258687533e-07,-1.01668561899554e-05,-2.05031412468096e-08,-3.47792504283865e-07,-6.48986036364222e-09,-1.4273169138101e-07,-2.28883833658789e-07,-1.17264605033921e-06,9.41150133090928e-07,8.55533765868689e-05,0.000108865773936035,0.000672623481267208,0.000227200895285543,-0.000330822399450053,9.05439527086026e-05,-6.05469327905305e-05,9.77374785574515e-05,4.81637220596626e-05,-9.45235031833828e-05,8.54945795651982e-06,6.81361941968216e-06,-5.43266852494454e-05,-1.12172582916375e-07,-8.01860105214549e-08,-4.9369114676345e-07,-8.05454786674725e-08,-3.82873923713634e-07,-1.50519908048174e-07,-1.43700364634616e-07,-1.66683371564836e-07,-7.09595483911716e-08,2.33013937621863e-08,2.21796281899992e-05,-0.00180162836393992,-4.32260068831998e-05,-0.000133211425871959,1.37527968291963e-07,0.000604464886161077,0.00276881282331714,-1.43671825808659e-05
"midlands","mu_D_4",-2.51607735295202e-05,0.000226435583891597,1.17446446952957e-05,8.30973042188245e-06,2.12778845313757e-05,-3.23985447093869e-06,1.37317450257351e-06,-9.1224883245805e-09,2.67271290045e-06,-3.87805937414256e-06,2.43484280915209e-06,1.15299022307745e-06,-3.47600079302044e-06,-3.14410871373771e-05,-2.55059271242218e-07,1.20772603225739e-06,-3.82046631988786e-06,4.73975946895167e-06,-4.12885120662339e-06,5.48389826350583e-06,-1.11501237813205e-06,5.68497926429817e-05,0.000292512520948211,0.000227200895285543,0.00366159257435576,0.000132507633825494,-0.00088347474524018,-5.47372368999844e-05,6.5679371155551e-05,1.34378827798593e-05,-0.000136058305361011,1.72466969900006e-05,2.52930938020667e-08,1.51457433940869e-05,-6.68633304043464e-07,-5.16391894989446e-07,-4.1671922781996e-07,-5.05826654836804e-07,5.74258709003961e-07,-9.77695609573213e-09,-7.85747094831238e-07,-5.41557221977448e-07,-1.42477863971707e-08,-1.59875300316695e-08,-0.000116552584505941,-0.00165503479981137,0.000151155942712102,-0.000316095942066995,1.85655162164025e-06,0.00342881438860249,0.00711357802120503,-4.13614941960647e-06
"midlands","mu_gamma_H",1.25858194413206e-05,-0.000193707657384224,1.73896878910837e-05,-2.61890796774757e-05,3.26522508442948e-06,1.26609350770351e-07,2.0106177642021e-08,1.35685181543447e-06,-4.42033654433566e-07,1.21021255884879e-06,-6.8976578783311e-08,1.06927547587347e-06,1.71669346365161e-06,-4.92565329226852e-06,4.39377481817703e-07,3.77369469140882e-07,-1.18828857906206e-06,8.97121897682144e-07,-3.0263269120477e-07,2.44319759885038e-06,-6.41336250017668e-07,-3.90733630966845e-05,0.000124202538823295,-0.000330822399450053,0.000132507633825494,0.00122394366594581,-0.000417584710492376,3.71814534702512e-05,-3.31253887758569e-05,-1.54268186592386e-05,-4.93399554241555e-05,-2.43649657043903e-05,5.02579695988025e-06,-4.39798197352488e-05,2.80434819390264e-08,2.37944244728528e-07,2.47865407531816e-07,1.96239372486948e-07,-3.87190066855947e-08,2.60643114743811e-07,6.65219032558178e-08,-1.47554256426136e-07,-7.55526902333139e-08,1.59674957779418e-07,-6.28824316370102e-05,0.000889934933421896,-7.268518268385e-05,0.000119218309476251,7.94639249105414e-08,-0.00267113567702637,0.000626845439068693,-5.00294212252935e-05
"midlands","mu_gamma_H_2",1.96930638978796e-06,-8.174116874063e-06,-1.33505929029394e-05,1.02429323325939e-05,-7.01660806726715e-07,5.77797638310559e-07,2.76288622961976e-07,-7.58524345782064e-07,2.93176387421627e-07,8.81077743445064e-07,1.44971881009224e-06,-1.56466710995637e-06,1.77444968249101e-06,3.46630690680846e-06,-8.36607895190842e-08,-4.73173656072375e-07,2.36189872553932e-06,-3.49746395702421e-06,3.69950340796761e-06,-4.39241240182434e-06,1.79563630354304e-06,4.61627956281524e-05,-5.99237682398911e-05,9.05439527086026e-05,-0.00088347474524018,-0.000417584710492376,0.00136031094023458,-1.68097986112954e-05,4.06223576868243e-06,-2.83766740404547e-05,-4.99574675437362e-06,3.05902997809864e-05,2.64304162496286e-06,6.2287272302364e-05,2.04403439285139e-07,1.71718819215892e-07,7.69588923707889e-09,3.03838037507987e-07,6.25915283089239e-08,8.79486095875929e-08,2.91328328310084e-07,5.64033523496943e-08,2.75532375880923e-08,-2.01780481408919e-07,0.000223900814020571,0.000173597350684173,-2.78463180347521e-05,-3.96431761901551e-05,-3.89586398936047e-07,-0.000966688927021488,-0.000546561647389875,2.93202453954417e-06
"midlands","p_G_D",5.90793385777736e-06,-4.56814033645292e-05,4.9923231006112e-06,9.45858359169036e-07,-2.19349578702369e-06,2.65401034196946e-08,4.78068444939605e-08,2.55966951498269e-07,-3.63022236828467e-07,1.30094081975232e-07,-8.09349184042332e-07,9.07535545649534e-08,-4.01511630108986e-07,4.46923292580461e-06,1.50612077826209e-07,-1.68337442860777e-07,2.17600035044711e-07,-3.61735049695838e-07,3.22246563025976e-07,-1.89488269731644e-07,-7.34117905978014e-08,-1.56732513106849e-05,-2.23572716136747e-05,-6.05469327905305e-05,-5.47372368999844e-05,3.71814534702512e-05,-1.68097986112954e-05,5.53225552468998e-05,-8.00550797566208e-06,4.89046358951954e-06,2.26895433019698e-05,-4.74666175872899e-06,-2.19488010057088e-06,6.56809546588946e-06,-5.62899183799007e-08,-5.2141599908888e-08,-1.82550921774112e-08,-2.82621526981759e-08,-3.14874253298158e-08,-6.10979420986479e-08,-2.78925870988729e-08,-2.80685493852571e-08,-3.44825637871474e-08,-3.7226596133894e-08,-2.41731295576977e-05,0.000179838253622377,-3.58394322535703e-06,4.04754050415298e-05,-2.14350727617386e-07,3.00379320752111e-05,-0.000620105772342844,4.00685583649019e-06
"midlands","p_G_D_2",-2.6059486838355e-07,2.48700596506261e-06,1.50690904999331e-07,2.02751083132773e-06,1.16405813591735e-06,-2.18503785505229e-07,4.35311152256071e-08,-5.4702639843263e-08,-5.77271169543427e-09,6.44170107634258e-08,9.48667222899197e-08,-8.43944739692468e-08,3.90620924856113e-08,-9.28722667527293e-07,1.55457881407338e-09,-5.68856518645744e-08,6.61454275941449e-08,-1.49141294588083e-07,1.26013051161162e-07,-9.77116027660378e-08,7.69943061567543e-08,6.92727054399434e-06,2.424679653305e-05,9.77374785574515e-05,6.5679371155551e-05,-3.31253887758569e-05,4.06223576868243e-06,-8.00550797566208e-06,2.58498911066259e-05,2.32681017756608e-06,-5.93063220477045e-06,-2.49015323435434e-06,1.53560814738561e-06,-1.58916862730366e-05,-1.65941610809723e-08,2.12382146824935e-08,-3.42659510311676e-08,2.66565461750118e-08,-5.17485845135918e-08,-1.68579541982717e-08,-1.36385995410819e-08,-1.39496757271847e-08,-9.85169311648852e-09,4.90122732303419e-08,2.14859288755046e-06,-0.000306425062514387,3.70064294753352e-06,-2.38487186095714e-05,-1.51244885712029e-08,0.000198738671049476,0.000469598201053729,3.80315430005256e-07
"midlands","p_H",2.49523232987052e-06,2.48054448146857e-05,-1.65794886112322e-06,-1.72635249702006e-06,-3.75434308062229e-07,-1.27015909046119e-06,2.91653266391533e-07,-9.97499420896082e-07,-1.78977475907372e-07,-4.94481084455063e-07,-7.70091480124671e-07,-3.24627152575966e-07,-4.16895153176777e-07,2.35803109382144e-07,3.0907670053806e-07,-4.81627507436432e-07,-3.91519417397191e-07,-1.92531412961989e-07,-3.2192406111275e-07,-1.2586587094118e-06,5.72232892278828e-07,9.04484148940687e-07,-9.96843020413251e-06,4.81637220596626e-05,1.34378827798593e-05,-1.54268186592386e-05,-2.83766740404547e-05,4.89046358951954e-06,2.32681017756608e-06,8.22977859101915e-05,-6.54029876839278e-06,4.29553664856482e-07,-4.9684442652283e-06,-4.21464087513872e-07,-1.64826975224025e-07,-3.22329641728054e-07,-2.75704617316007e-07,-2.00704104387004e-07,-2.35603879650165e-07,-1.7766922816309e-07,-2.32596104884235e-07,-1.41205240977112e-07,-6.97583727156011e-08,-1.83283277337711e-07,1.65984192393734e-05,-0.000118836536388398,-0.000165493118428552,2.86871312170192e-05,-2.72914780923269e-09,0.000349970500129876,0.000638882870366243,-8.13688351129522e-06
"midlands","p_H_D",3.60792562387953e-06,-1.39500256123617e-06,-9.50284667296904e-06,6.67694299566329e-06,-2.68786408807467e-06,1.44908149885857e-07,-5.57956571149538e-07,2.0821467768786e-07,-4.82825490924258e-07,1.46057205370037e-07,-1.17523793507619e-06,-1.42310364888701e-07,-4.0180842111827e-07,2.18748743915297e-06,4.83323247361606e-07,-3.31749606888084e-07,6.13675338697e-07,-1.09591340159295e-06,8.1927716535008e-07,-7.82789099854302e-07,-6.57215836395742e-07,-8.7666843058597e-05,-0.000110595705811085,-9.45235031833828e-05,-0.000136058305361011,-4.93399554241555e-05,-4.99574675437362e-06,2.26895433019698e-05,-5.93063220477045e-06,-6.54029876839278e-06,0.000178792244329267,-3.2818994600259e-06,-2.41497366163509e-06,-4.64003518727981e-05,-9.94931909240715e-08,-6.76513815156647e-08,-3.19379858242228e-08,-1.11781887914613e-07,7.27061231258639e-08,-5.5239138181138e-08,6.44928151227664e-08,6.30830152684828e-08,-6.13822733441089e-08,-1.45056475559074e-07,-1.04332224016927e-05,0.000151142591732044,4.80713750491339e-05,3.67640917803576e-05,-4.18914086828444e-08,6.69604315019614e-05,-0.000573823428152266,6.63196777026416e-06
